dp_0001,Alpina进口AlpinaB4,3.0,2,301,4638,F32
dp_1180,保时捷汽车进口保时捷911,3.6,2,239,4427,997
dp_1181,保时捷汽车进口保时捷911,3.6,2,254,4435,997
dp_1182,保时捷汽车进口保时捷911,3.6,2,280,4435,996
dp_1183,保时捷汽车进口保时捷911,3.6,2,305,4427,997
dp_1184,保时捷汽车进口保时捷911,3.6,2,305,4445,997
dp_1185,保时捷汽车进口保时捷911,3.6,2,305,4460,997
dp_1186,保时捷汽车进口保时捷911,3.6,2,309,4435,996
dp_1187,保时捷汽车进口保时捷911,3.6,2,309,4435,997
dp_1188,保时捷汽车进口保时捷911,3.6,2,331,4435,997
dp_1189,保时捷汽车进口保时捷911,3.6,2,340,4450,996
dp_1190,保时捷汽车进口保时捷911,3.6,2,353,4427,997
dp_1191,保时捷汽车进口保时捷911,3.6,2,353,4450,997
dp_1192,保时捷汽车进口保时捷911,3.6,2,390,4469,997
dp_1193,保时捷汽车进口保时捷911,3.6,2,455.9,4469,997
dp_1194,保时捷汽车进口保时捷911,3.8,2,261,4427,997
dp_1195,保时捷汽车进口保时捷911,3.8,2,283,4427,997
dp_1196,保时捷汽车进口保时捷911,3.8,2,283,4435,997
dp_1197,保时捷汽车进口保时捷911,3.8,2,294,4491,991
dp_1198,保时捷汽车进口保时捷911,3.8,2,294,4509,991
dp_1199,保时捷汽车进口保时捷911,3.8,2,300,4435,997
dp_1200,保时捷汽车进口保时捷911,3.8,2,300,4491,991
dp_1201,保时捷汽车进口保时捷911,3.8,2,320,4427,997
dp_1202,保时捷汽车进口保时捷911,3.8,2,331,4427,997
dp_1203,保时捷汽车进口保时捷911,3.8,2,350,4545,991
dp_1204,保时捷汽车进口保时捷911,3.8,2,368,4450,997
dp_1205,保时捷汽车进口保时捷911,3.8,2,383,4506,991
dp_1206,保时捷汽车进口保时捷911,3.8,2,390,4450,997
dp_1207,保时捷汽车进口保时捷911,3.8,2,397,4507,991
dp_1208,保时捷汽车进口保时捷911,3.8,2,412,4506,991
dp_1209,保时捷汽车进口保时捷911,3.8,2,427,4507,991
dp_1210,保时捷汽车进口保时捷911,3.8,2,515,4549,991
dp_1211,保时捷汽车进口保时捷911,4.0,2,368,4545,991
dp_1212,保时捷汽车进口保时捷911,4.0,2,368,4562,991
dp_1213,保时捷汽车进口保时捷911,4.0,2,383,4557,991
dp_1214,保时捷汽车进口保时捷Boxster [博克斯特],2.0,2,184,4379,718
dp_1215,保时捷汽车进口保时捷Boxster [博克斯特],2.5,2,150,4315,986
dp_1216,保时捷汽车进口保时捷Boxster [博克斯特],2.5,2,257,4379,718
dp_1217,保时捷汽车进口保时捷Boxster [博克斯特],2.5,2,269,4379,718
dp_1218,保时捷汽车进口保时捷Boxster [博克斯特],2.7,2,162,4315,986
dp_1219,保时捷汽车进口保时捷Boxster [博克斯特],2.7,2,168,4315,986
dp_1220,保时捷汽车进口保时捷Boxster [博克斯特],2.7,2,176,4320,987
dp_1221,保时捷汽车进口保时捷Boxster [博克斯特],2.7,2,176,4328,987
dp_1222,保时捷汽车进口保时捷Boxster [博克斯特],2.7,2,176,4329,987
dp_1223,保时捷汽车进口保时捷Boxster [博克斯特],2.7,2,180,4328,987
dp_1224,保时捷汽车进口保时捷Boxster [博克斯特],2.7,2,180,4329,987
dp_1225,保时捷汽车进口保时捷Boxster [博克斯特],2.7,2,188,4342,987
dp_1226,保时捷汽车进口保时捷Boxster [博克斯特],2.7,2,195,4374,981
dp_1227,保时捷汽车进口保时捷Boxster [博克斯特],2.7,2,195,4474,981
dp_1228,保时捷汽车进口保时捷Boxster [博克斯特],2.9,2,188,4342,987
dp_1229,保时捷汽车进口保时捷Boxster [博克斯特],3.2,2,185,4315,986
dp_1230,保时捷汽车进口保时捷Boxster [博克斯特],3.2,2,191,4321,986
dp_1231,保时捷汽车进口保时捷Boxster [博克斯特],3.2,2,206,4328,987
dp_1232,保时捷汽车进口保时捷Boxster [博克斯特],3.2,2,206,4329,987
dp_1233,保时捷汽车进口保时捷Boxster [博克斯特],3.4,2,217,4328,987
dp_1234,保时捷汽车进口保时捷Boxster [博克斯特],3.4,2,223,4329,987
dp_1235,保时捷汽车进口保时捷Boxster [博克斯特],3.4,2,228,4342,987
dp_1236,保时捷汽车进口保时捷Boxster [博克斯特],3.4,2,232,4477,981
dp_1237,保时捷汽车进口保时捷Boxster [博克斯特],3.4,2,235,4342,987
dp_1238,保时捷汽车进口保时捷Boxster [博克斯特],3.4,2,243,4404,981
dp_1239,保时捷汽车进口保时捷Cayenne [卡宴],2.0,5,185,4918,9YA
dp_1240,保时捷汽车进口保时捷Cayenne [卡宴],2.9,5,324,4918,9YA
dp_1241,保时捷汽车进口保时捷Cayenne [卡宴],2.9,5,324,4920,9YA
dp_1242,保时捷汽车进口保时捷Cayenne [卡宴],3.0,5,176,4854,92A
dp_1243,保时捷汽车进口保时捷Cayenne [卡宴],3.0,5,245,4846,92A
dp_1244,保时捷汽车进口保时捷Cayenne [卡宴],3.0,5,245,4854,92A
dp_1245,保时捷汽车进口保时捷Cayenne [卡宴],3.0,5,245,4855,92A
dp_1246,保时捷汽车进口保时捷Cayenne [卡宴],3.0,5,250,4918,9YA
dp_1247,保时捷汽车进口保时捷Cayenne [卡宴],3.0,5,250,4920,9YA
dp_1248,保时捷汽车进口保时捷Cayenne [卡宴],3.0,5,250,4931,9YB
dp_1249,保时捷汽车进口保时捷Cayenne [卡宴],3.2,5,184,4782,9PA
dp_1250,保时捷汽车进口保时捷Cayenne [卡宴],3.6,5,210,4798,9PA
dp_1251,保时捷汽车进口保时捷Cayenne [卡宴],3.6,5,220,4798,92A
dp_1252,保时捷汽车进口保时捷Cayenne [卡宴],3.6,5,220,4846,92A
dp_1253,保时捷汽车进口保时捷Cayenne [卡宴],3.6,5,220,4854,92A
dp_1254,保时捷汽车进口保时捷Cayenne [卡宴],3.6,5,220,4855,92A
dp_1255,保时捷汽车进口保时捷Cayenne [卡宴],3.6,5,308.7,4854,92A
dp_1256,保时捷汽车进口保时捷Cayenne [卡宴],3.6,5,309,4855,92A
dp_1257,保时捷汽车进口保时捷Cayenne [卡宴],3.6,5,324,4854,92A
dp_1258,保时捷汽车进口保时捷Cayenne [卡宴],3.6,5,324,4855,92A
dp_1259,保时捷汽车进口保时捷Cayenne [卡宴],4.0,5,404,4926,9YA
dp_1260,保时捷汽车进口保时捷Cayenne [卡宴],4.0,5,404,4928,9YA
dp_1261,保时捷汽车进口保时捷Cayenne [卡宴],4.0,5,404,4939,9YB
dp_1262,保时捷汽车进口保时捷Cayenne [卡宴],4.5,5,250,4782,9PA
dp_1263,保时捷汽车进口保时捷Cayenne [卡宴],4.5,5,330,4786,9PA
dp_1264,保时捷汽车进口保时捷Cayenne [卡宴],4.5,5,383,4786,9PA
dp_1265,保时捷汽车进口保时捷Cayenne [卡宴],4.8,5,283,4798,9PA
dp_1266,保时捷汽车进口保时捷Cayenne [卡宴],4.8,5,294,4846,92A
dp_1267,保时捷汽车进口保时捷Cayenne [卡宴],4.8,5,298,4795,9PA
dp_1268,保时捷汽车进口保时捷Cayenne [卡宴],4.8,5,298,4798,9PA
dp_1269,保时捷汽车进口保时捷Cayenne [卡宴],4.8,5,368,4795,9PA
dp_1270,保时捷汽车进口保时捷Cayenne [卡宴],4.8,5,368,4846,92A
dp_1271,保时捷汽车进口保时捷Cayenne [卡宴],4.8,5,382,4854,92A
dp_1272,保时捷汽车进口保时捷Cayenne [卡宴],4.8,5,382,4855,92A
dp_1273,保时捷汽车进口保时捷Cayenne [卡宴],4.8,5,404,4795,9PA
dp_1274,保时捷汽车进口保时捷Cayenne [卡宴],4.8,5,405,4845,92A
dp_1275,保时捷汽车进口保时捷Cayenne [卡宴],4.8,5,419,4854,92A
dp_1276,保时捷汽车进口保时捷Cayenne [卡宴],4.8,5,419,4855,92A
dp_1277,保时捷汽车进口保时捷Cayman [卡曼],2.0,2,184,4379,718
dp_1278,保时捷汽车进口保时捷Cayman [卡曼],2.5,2,257,4379,718
dp_1279,保时捷汽车进口保时捷Cayman [卡曼],2.5,2,269,4393,718
dp_1280,保时捷汽车进口保时捷Cayman [卡曼],2.7,2,180,4341,987C
dp_1281,保时捷汽车进口保时捷Cayman [卡曼],2.7,2,202,4380,981C
dp_1282,保时捷汽车进口保时捷Cayman [卡曼],2.9,2,195,4347,987C
dp_1283,保时捷汽车进口保时捷Cayman [卡曼],3.4,2,217,4341,987C
dp_1284,保时捷汽车进口保时捷Cayman [卡曼],3.4,3,217,4341,987C
dp_1285,保时捷汽车进口保时捷Cayman [卡曼],3.4,2,220,4341,987C
dp_1286,保时捷汽车进口保时捷Cayman [卡曼],3.4,3,220,4341,987C
dp_1287,保时捷汽车进口保时捷Cayman [卡曼],3.4,2,223,4341,987C
dp_1288,保时捷汽车进口保时捷Cayman [卡曼],3.4,2,235,4341,987C
dp_1289,保时捷汽车进口保时捷Cayman [卡曼],3.4,2,235,4347,987C
dp_1290,保时捷汽车进口保时捷Cayman [卡曼],3.4,2,239,4380,981C
dp_1291,保时捷汽车进口保时捷Cayman [卡曼],3.4,2,243,4347,987C
dp_1292,保时捷汽车进口保时捷Cayman [卡曼],3.4,2,250,4404,981C
dp_1293,保时捷汽车进口保时捷Macan,2.0,5,174,4681,95B
dp_1294,保时捷汽车进口保时捷Macan,2.0,5,185,4681,95B
dp_1295,保时捷汽车进口保时捷Macan,2.0,5,185,4696,95B
dp_1296,保时捷汽车进口保时捷Macan,3.0,5,250,4681,95B
dp_1297,保时捷汽车进口保时捷Macan,3.0,5,254,4681,95B
dp_1298,保时捷汽车进口保时捷Macan,3.0,5,260,4696,95B
dp_1299,保时捷汽车进口保时捷Macan,3.0,5,265,4692,95B
dp_1300,保时捷汽车进口保时捷Macan,3.6,5,294,4699,95B
dp_1301,保时捷汽车进口保时捷Macan,3.6,5,324,4699,95B
dp_1302,保时捷汽车进口保时捷Panamera [帕纳美拉],2.9,5,243,5049,971
dp_1303,保时捷汽车进口保时捷Panamera [帕纳美拉],2.9,5,243,5199,971
dp_1304,保时捷汽车进口保时捷Panamera [帕纳美拉],2.9,5,324,5049,971
dp_1305,保时捷汽车进口保时捷Panamera [帕纳美拉],2.9,5,324,5199,971
dp_1306,保时捷汽车进口保时捷Panamera [帕纳美拉],3.0,5,235,5015,970
dp_1307,保时捷汽车进口保时捷Panamera [帕纳美拉],3.0,5,235,5165,970
dp_1308,保时捷汽车进口保时捷Panamera [帕纳美拉],3.0,5,243,5049,971
dp_1309,保时捷汽车进口保时捷Panamera [帕纳美拉],3.0,5,243,5199,971
dp_1310,保时捷汽车进口保时捷Panamera [帕纳美拉],3.0,5,245,4970,970
dp_1311,保时捷汽车进口保时捷Panamera [帕纳美拉],3.0,5,245,5015,970
dp_1312,保时捷汽车进口保时捷Panamera [帕纳美拉],3.0,5,309,5015,970
dp_1313,保时捷汽车进口保时捷Panamera [帕纳美拉],3.0,5,309,5165,970
dp_1314,保时捷汽车进口保时捷Panamera [帕纳美拉],3.6,5,220,4970,970
dp_1315,保时捷汽车进口保时捷Panamera [帕纳美拉],4.0,5,338,5053,971
dp_1316,保时捷汽车进口保时捷Panamera [帕纳美拉],4.0,5,404,5049,971
dp_1317,保时捷汽车进口保时捷Panamera [帕纳美拉],4.0,5,404,5199,971
dp_1318,保时捷汽车进口保时捷Panamera [帕纳美拉],4.8,5,294,4970,970
dp_1319,保时捷汽车进口保时捷Panamera [帕纳美拉],4.8,5,316,4970,970
dp_1320,保时捷汽车进口保时捷Panamera [帕纳美拉],4.8,5,324,5015,970
dp_1321,保时捷汽车进口保时捷Panamera [帕纳美拉],4.8,5,368,4970,970
dp_1322,保时捷汽车进口保时捷Panamera [帕纳美拉],4.8,5,382,5165,970
dp_1323,保时捷汽车进口保时捷Panamera [帕纳美拉],4.8,5,405,4970,970
dp_1324,保时捷汽车进口保时捷Panamera [帕纳美拉],4.8,5,419,5165,970
dp_1325,北京奔驰合资奔驰A级,1.3,4,100,4622,Z177
dp_1326,北京奔驰合资奔驰A级,1.3,4,120,4622,Z177
dp_1327,北京奔驰合资奔驰C级,1.5,4,135,4704,W205
dp_1328,北京奔驰合资奔驰C级,1.5,4,135,4784,W205
dp_1329,北京奔驰合资奔驰C级,1.6,4,115,4581,W204
dp_1330,北京奔驰合资奔驰C级,1.6,4,115,4783,W205
dp_1331,北京奔驰合资奔驰C级,1.6,4,115,4784,W205
dp_1332,北京奔驰合资奔驰C级,1.8,4,115,4581,W204
dp_1333,北京奔驰合资奔驰C级,1.8,4,135,4581,W204
dp_1334,北京奔驰合资奔驰C级,1.8,4,150,4581,W204
dp_1335,北京奔驰合资奔驰C级,2.0,4,135,4714,W205
dp_1336,北京奔驰合资奔驰C级,2.0,4,135,4783,W205
dp_1337,北京奔驰合资奔驰C级,2.0,4,155,4771,W205
dp_1338,北京奔驰合资奔驰C级,2.0,4,155,4783,W205
dp_1339,北京奔驰合资奔驰C级,2.0,4,180,4714,W205
dp_1340,北京奔驰合资奔驰C级,2.0,4,180,4783,W205
dp_1341,北京奔驰合资奔驰C级,2.0,4,190,4704,W205
dp_1342,北京奔驰合资奔驰C级,2.0,4,190,4784,W205
dp_1343,北京奔驰合资奔驰C级,2.5,4,150,4581,W204
dp_1344,北京奔驰合资奔驰C级,3.0,4,170,4581,W204
dp_1345,北京奔驰合资奔驰C级,3.0,4,180,4581,W204
dp_1346,北京奔驰合资奔驰C级,3.0,4,180,4591,W204
dp_1347,北京奔驰合资奔驰E级,1.5,4,135,5065,W213
dp_1348,北京奔驰合资奔驰E级,1.8,4,120,4818,W211
dp_1349,北京奔驰合资奔驰E级,1.8,4,135,4852,W211
dp_1350,北京奔驰合资奔驰E级,1.8,4,135,5012,W212
dp_1351,北京奔驰合资奔驰E级,1.8,4,150,5012,W212
dp_1352,北京奔驰合资奔驰E级,1.8,4,150,5021,W212
dp_1353,北京奔驰合资奔驰E级,2.0,4,125,5024,W212
dp_1354,北京奔驰合资奔驰E级,2.0,4,135,4925,W213
dp_1355,北京奔驰合资奔驰E级,2.0,4,135,5024,W212
dp_1356,北京奔驰合资奔驰E级,2.0,4,135,5065,W213
dp_1357,北京奔驰合资奔驰E级,2.0,4,155,5024,W212
dp_1358,北京奔驰合资奔驰E级,2.0,4,180,4925,W213
dp_1359,北京奔驰合资奔驰E级,2.0,4,180,5065,W213
dp_1360,北京奔驰合资奔驰E级,2.0,4,190,5065,W213
dp_1361,北京奔驰合资奔驰E级,2.0,4,220,5065,W213
dp_1362,北京奔驰合资奔驰E级,2.5,4,150,4852,W211
dp_1363,北京奔驰合资奔驰E级,3.0,4,170,4818,W211
dp_1364,北京奔驰合资奔驰E级,3.0,4,170,4852,W211
dp_1365,北京奔驰合资奔驰E级,3.0,4,180,5012,W212
dp_1366,北京奔驰合资奔驰E级,3.0,4,180,5021,W212
dp_1367,北京奔驰合资奔驰E级,3.0,4,200,5024,W212
dp_1368,北京奔驰合资奔驰E级,3.0,4,200,5065,W213
dp_1369,北京奔驰合资奔驰E级,3.0,4,245,5021,W212
dp_1370,北京奔驰合资奔驰E级,3.0,4,245,5024,W212
dp_1371,北京奔驰合资奔驰E级,3.5,4,200,4850,W211
dp_1372,北京奔驰合资奔驰E级,3.5,4,200,4852,W211
dp_1373,北京奔驰合资奔驰E级,3.5,4,225,5024,W212
dp_1374,北京奔驰合资奔驰GLA级,1.6,5,115,4431,X156
dp_1375,北京奔驰合资奔驰GLA级,1.6,5,115,4449,X156
dp_1376,北京奔驰合资奔驰GLA级,2.0,5,135,4431,X156
dp_1377,北京奔驰合资奔驰GLA级,2.0,5,135,4449,X156
dp_1378,北京奔驰合资奔驰GLA级,2.0,5,155,4449,X156
dp_1379,北京奔驰合资奔驰GLA级,2.0,5,155,4452,X156
dp_1380,北京奔驰合资奔驰GLC级,2.0,5,135,4661,X253
dp_1381,北京奔驰合资奔驰GLC级,2.0,5,135,4765,X253
dp_1382,北京奔驰合资奔驰GLC级,2.0,5,155,4661,X253
dp_1383,北京奔驰合资奔驰GLC级,2.0,5,155,4765,X253
dp_1384,北京奔驰合资奔驰GLC级,2.0,5,180,4661,X253
dp_1385,北京奔驰合资奔驰GLC级,2.0,5,180,4765,X253
dp_1386,北京奔驰合资奔驰GLK级,2.0,5,135,4544,X204
dp_1387,北京奔驰合资奔驰GLK级,2.0,5,155,4528,X204
dp_1388,北京奔驰合资奔驰GLK级,2.0,5,155,4556,X204
dp_1389,北京奔驰合资奔驰GLK级,3.0,5,180,4528,X204
dp_1390,北京奔驰合资奔驰GLK级,3.0,5,180,4556,X204
dp_1391,北京奔驰合资克莱斯勒铂锐,2.0,4,115,4842,JS
dp_1392,北京奔驰合资克莱斯勒铂锐,2.4,4,127,4842,JS
dp_1393,北京奔驰合资克莱斯勒铂锐,2.7,4,142,4842,JS
dp_1394,北京吉普(现北京奔驰)合资Jeep大切诺基,4.0,5,145,4610,WJ
dp_1395,北京吉普(现北京奔驰)合资Jeep大切诺基,4.7,5,175,4610,WJ
dp_1396,北京吉普(现北京奔驰)合资Jeep切诺基,2.5,4,78,4068,XJ
dp_1397,北京吉普(现北京奔驰)合资Jeep切诺基,2.5,4,78,4220,XJ
dp_1398,北京吉普(现北京奔驰)合资Jeep切诺基,2.5,5,78,4322,XJ
dp_1399,北京吉普(现北京奔驰)合资Jeep切诺基,2.5,5,83,4322,XJ
dp_1400,北京吉普(现北京奔驰)合资Jeep切诺基,4.0,5,127.3,4322,XJ
dp_1401,北京吉普(现北京奔驰)合资三菱帕杰罗速跑,3.0,5,123,4625,K96W
dp_1402,北京现代合资现代i30,1.6,5,90.4,4245,FD
dp_1403,北京现代合资现代i30,2.0,5,105,4245,FD
dp_1404,北京现代合资现代ix35,1.4,5,103,4435,TL
dp_1405,北京现代合资现代ix35,2.0,5,118,4420,LM
dp_1406,北京现代合资现代ix35,2.0,5,118,4435,TL
dp_1407,北京现代合资现代ix35,2.0,5,120,4420,LM
dp_1408,北京现代合资现代ix35,2.0,5,121,4420,LM
dp_1409,北京现代合资现代ix35,2.4,5,125,4420,LM
dp_1410,北京现代合资现代ix35,2.4,5,128,4420,LM
dp_1411,北京现代合资现代名驭,1.8,4,94.9,4770,EF
dp_1412,北京现代合资现代名驭,2.0,4,101,4770,EF
dp_1413,北京现代合资现代瑞纳,1.4,5,78.7,4085,RB
dp_1414,北京现代合资现代瑞纳,1.4,4,78.7,4340,RB
dp_1415,北京现代合资现代瑞纳,1.4,4,78.7,4375,RB
dp_1416,北京现代合资现代瑞纳,1.6,5,90.4,4085,RB
dp_1417,北京现代合资现代瑞纳,1.6,4,90.4,4340,RB
dp_1418,北京现代合资现代瑞纳,1.6,4,90.4,4375,RB
dp_1419,北京现代合资现代瑞奕,1.4,5,78.7,4120,RB
dp_1420,北京现代合资现代瑞奕,1.6,5,90.4,4120,RB
dp_1421,北京现代合资现代胜达,2.0,5,176.5,4930,TM
dp_1422,北京现代合资现代胜达,2.0,5,180,4725,DM
dp_1423,北京现代合资现代胜达,2.0,5,180,4730,DM
dp_1424,北京现代合资现代胜达,2.4,5,139,4725,DM
dp_1425,北京现代合资现代胜达,2.4,5,139,4730,DM
dp_1426,北京现代合资现代索纳塔,1.6,4,132.4,4855,LF
dp_1427,北京现代合资现代索纳塔,2.0,4,89.7,4747,EF
dp_1428,北京现代合资现代索纳塔,2.0,4,101,4747,EF
dp_1429,北京现代合资现代索纳塔,2.0,4,107,4800,NF
dp_1430,北京现代合资现代索纳塔,2.0,4,115,4855,LF
dp_1431,北京现代合资现代索纳塔,2.0,4,118,4855,LF
dp_1432,北京现代合资现代索纳塔,2.0,4,119,4820,YF
dp_1433,北京现代合资现代索纳塔,2.0,4,121,4815,NFC
dp_1434,北京现代合资现代索纳塔,2.0,4,121,4820,YF
dp_1435,北京现代合资现代索纳塔,2.0,4,177,4855,LF
dp_1436,北京现代合资现代索纳塔,2.4,4,121.4,4800,NF
dp_1437,北京现代合资现代索纳塔,2.4,4,127,4820,YF
dp_1438,北京现代合资现代索纳塔,2.4,4,128,4815,NFC
dp_1439,北京现代合资现代索纳塔,2.4,4,132,4820,YF
dp_1440,北京现代合资现代索纳塔,2.4,4,139,4855,LF
dp_1441,北京现代合资现代索纳塔,2.5,4,121,4747,EF
dp_1442,北京现代合资现代索纳塔,2.7,4,131,4747,EF
dp_1443,北京现代合资现代途胜,1.6,5,130,4475,TL
dp_1444,北京现代合资现代途胜,2.0,5,104,4325,JM
dp_1445,北京现代合资现代途胜,2.0,5,104,4345,JM
dp_1446,北京现代合资现代途胜,2.0,5,121,4475,TL
dp_1447,北京现代合资现代途胜,2.7,5,127,4325,JM
dp_1448,北京现代合资现代雅绅特,1.4,4,70,4300,MC
dp_1449,北京现代合资现代雅绅特,1.4,4,70,4310,MC
dp_1450,北京现代合资现代雅绅特,1.6,4,81,4310,MC
dp_1451,北京现代合资现代伊兰特,1.4,4,95.6,4610,AD
dp_1452,北京现代合资现代伊兰特,1.6,4,76,4525,XD
dp_1453,北京现代合资现代伊兰特,1.6,4,76.5,4545,XD
dp_1454,北京现代合资现代伊兰特,1.6,5,82,4520,XD
dp_1455,北京现代合资现代伊兰特,1.6,4,82,4525,XD
dp_1456,北京现代合资现代伊兰特,1.6,4,82,4542,HD
dp_1457,北京现代合资现代伊兰特,1.6,4,82,4545,XD
dp_1458,北京现代合资现代伊兰特,1.6,4,90.2,4510,HD
dp_1459,北京现代合资现代伊兰特,1.6,4,90.4,4542,HD
dp_1460,北京现代合资现代伊兰特,1.6,4,90.4,4543,HD
dp_1461,北京现代合资现代伊兰特,1.6,4,90.4,4603,HD
dp_1462,北京现代合资现代伊兰特,1.6,4,93.8,4570,MD
dp_1463,北京现代合资现代伊兰特,1.6,4,93.8,4610,AD
dp_1464,北京现代合资现代伊兰特,1.6,4,95.3,4610,AD
dp_1465,北京现代合资现代伊兰特,1.8,4,96,4525,XD
dp_1466,北京现代合资现代伊兰特,1.8,4,96,4542,HD
dp_1467,北京现代合资现代伊兰特,1.8,4,96,4543,HD
dp_1468,北京现代合资现代伊兰特,1.8,4,107,4570,MD
dp_1469,北京现代合资现代伊兰特,电动,4,81.4,4569,HD
dp_1470,奔驰汽车进口SmartForfour,0.9,5,66,3495,W453
dp_1471,奔驰汽车进口SmartForfour,1.0,5,52,3495,W453
dp_1472,奔驰汽车进口SmartForfour,1.1,5,47,3752,W454
dp_1473,奔驰汽车进口SmartForfour,1.1,5,55,3752,W454
dp_1474,奔驰汽车进口SmartForfour,1.3,5,70,3752,W454
dp_1475,奔驰汽车进口SmartForfour,1.5,5,50,3752,W454
dp_1476,奔驰汽车进口SmartForfour,1.5,5,70,3752,W454
dp_1477,奔驰汽车进口SmartForfour,1.5,5,80,3752,W454
dp_1478,奔驰汽车进口SmartFortwo,0.6,3,33,2499,W450
dp_1479,奔驰汽车进口SmartFortwo,0.6,3,40,2499,W450
dp_1480,奔驰汽车进口SmartFortwo,0.6,3,45,2499,W450
dp_1481,奔驰汽车进口SmartFortwo,0.7,3,37,2499,W450
dp_1482,奔驰汽车进口SmartFortwo,0.7,3,45,2499,W450
dp_1483,奔驰汽车进口SmartFortwo,0.7,3,55,2499,W450
dp_1484,奔驰汽车进口SmartFortwo,0.8,3,30,2499,W450
dp_1485,奔驰汽车进口SmartFortwo,0.8,3,33,2499,W450
dp_1486,奔驰汽车进口SmartFortwo,0.8,3,33,2700,W451
dp_1487,奔驰汽车进口SmartFortwo,0.9,3,66,2695,W453
dp_1488,奔驰汽车进口SmartFortwo,0.9,3,80,2695,W453
dp_1489,奔驰汽车进口SmartFortwo,1.0,3,45,2700,W451
dp_1490,奔驰汽车进口SmartFortwo,1.0,3,52,2695,W451
dp_1491,奔驰汽车进口SmartFortwo,1.0,3,52,2695,W453
dp_1492,奔驰汽车进口SmartFortwo,1.0,3,52,2700,W451
dp_1493,奔驰汽车进口SmartFortwo,1.0,3,62,2695,W451
dp_1494,奔驰汽车进口SmartFortwo,1.0,3,62,2700,W451
dp_1495,奔驰汽车进口SmartFortwo,1.0,2,75,2695,W451
dp_1496,奔驰汽车进口SmartFortwo,1.0,3,75,2695,W451
dp_1497,奔驰汽车进口SmartFortwo,电动,3,55,2695,W451
dp_1498,奔驰汽车进口SmartRoadster,0.7,3,45,3426,W452
dp_1499,奔驰汽车进口SmartRoadster,0.7,3,60,3426,W452
dp_1500,奔驰汽车进口SmartRoadster,0.7,3,74,3426,W452
dp_1501,奔驰汽车进口奔驰A-Class [A级],1.4,5,60,3607,W168
dp_1502,奔驰汽车进口奔驰A-Class [A级],1.5,5,70,3879,W169
dp_1503,奔驰汽车进口奔驰A-Class [A级],1.5,5,70,3881,W169
dp_1504,奔驰汽车进口奔驰A-Class [A级],1.5,5,70,3883,W169
dp_1505,奔驰汽车进口奔驰A-Class [A级],1.6,5,75,3607,W168
dp_1506,奔驰汽车进口奔驰A-Class [A级],1.6,5,90,4292,W176
dp_1507,奔驰汽车进口奔驰A-Class [A级],1.6,5,90,4304,W176
dp_1508,奔驰汽车进口奔驰A-Class [A级],1.6,5,115,4292,W176
dp_1509,奔驰汽车进口奔驰A-Class [A级],1.6,5,115,4304,W176
dp_1510,奔驰汽车进口奔驰A-Class [A级],1.6,5,115,4355,W176
dp_1511,奔驰汽车进口奔驰A-Class [A级],1.7,5,55,3607,W168
dp_1512,奔驰汽车进口奔驰A-Class [A级],1.7,5,70,3607,W168
